gender,salary,color,followers
female,70.6,yellow,16
male,102.04,yellow,18
female,45.46,green,19
female,30.18,pink,33
male,55.86,blue,41
male,47.19,blue,39
female,78.27,red,19
male,55.76,blue,64
male,87.95,purple,69
female,102.25,pink,14
female,18.28,yellow,14
female,74.86,red,42
male,81.11,blue,16
male,68.15,blue,15
female,17.63,blue,18
female,31.84,pink,53
female,71.89,pink,15
male,44.8,purple,21
male,72.94,blue,17
female,28.51,yellow,13
male,40.67,blue,24
female,94.14,purple,90
male,35.13,blue,15
female,66.69,blue,17
male,70.52,yellow,18
female,92.86,blue,13
female,96.78,red,14
female,86.69,yellow,39
male,67.96,blue,14
female,109.07,purple,24
male,81.84,yellow,21
female,61.79,pink,19
female,13.59,yellow,13
male,37.25,yellow,32
male,89.81,blue,20
male,9.12,yellow,24
male,71.79,red,15
female,58.16,blue,26
female,85.79,green,19
female,65.96,pink,14
female,26.24,pink,16
female,89.89,pink,24
male,25.1,yellow,19
female,0.0,purple,18
female,54.71,green,21
female,54.92,red,21
other,47.36,red,15
male,53.05,purple,19
female,67.13,purple,38
male,17.48,purple,17
male,99.87,blue,28
female,48.98,green,20
male,69.94,red,16
male,67.11,blue,17
male,36.21,blue,22
female,72.32,purple,18
male,29.61,red,23
female,25.83,blue,16
male,85.79,blue,18
female,91.8,yellow,49
female,26.76,purple,20
female,18.53,pink,49
male,42.73,blue,17
male,68.0,yellow,32
female,50.09,pink,15
male,57.17,blue,19
male,4.45,purple,18
male,40.55,blue,26
male,101.9,blue,15
female,76.87,purple,43
male,97.63,red,13
male,89.72,red,27
male,49.68,blue,21
male,67.25,purple,14
male,21.9,blue,23
male,82.87,blue,18
female,58.81,green,15
female,100.62,green,29
male,27.11,blue,14
female,33.35,pink,19
female,80.33,yellow,62
female,32.21,green,14
female,59.87,pink,14
female,0.0,pink,29
male,73.62,blue,16
female,93.38,green,23
female,14.78,purple,15
female,76.91,pink,31
female,27.19,green,19
male,0.0,blue,14
male,84.17,red,29
male,100.31,blue,17
male,88.36,blue,57
female,43.55,purple,30
male,85.31,blue,17
male,31.76,purple,18
female,84.6,blue,17
male,39.41,blue,28
female,53.24,purple,14
male,19.22,purple,14
female,76.3,pink,15
female,19.06,green,14
male,41.21,blue,13
male,72.0,red,22
male,40.36,blue,14
female,0.0,green,16
male,42.09,yellow,16
female,80.01,purple,15
female,41.12,pink,14
male,56.15,purple,17
female,31.06,pink,17
female,70.34,pink,21
female,43.81,green,24
male,26.19,red,14
male,30.43,yellow,13
male,66.24,blue,15
female,32.93,green,16
male,63.64,blue,14
male,11.62,blue,27
female,27.19,pink,15
male,75.59,red,14
female,52.63,purple,13
female,20.62,green,18
male,73.97,blue,14
male,65.97,blue,27
male,78.65,blue,21
male,84.0,blue,31
male,8.75,yellow,14
female,33.7,pink,29
male,0.0,blue,28
female,33.93,green,21
male,39.3,yellow,42
male,115.02,blue,28
female,69.93,yellow,18
male,105.15,red,23
female,87.4,pink,36
female,39.94,green,30
female,58.98,green,39
male,46.41,blue,29
male,67.35,blue,20
female,43.68,pink,14
male,40.77,blue,26
male,66.28,red,16
female,24.9,blue,20
female,28.4,pink,13
male,35.7,red,15
male,90.68,blue,31
male,46.63,blue,15
male,69.63,purple,15
male,37.36,red,14
female,27.49,purple,17
female,71.92,yellow,14
male,52.19,blue,18
female,28.71,purple,14
female,64.53,yellow,33
female,25.08,yellow,20
female,27.01,purple,22
male,9.77,blue,25
female,26.04,pink,20
male,39.22,blue,42
male,78.5,red,21
female,14.56,green,21
female,19.87,green,25
female,51.47,pink,13
female,69.19,green,20
female,35.98,pink,14
male,68.9,red,19
female,21.36,pink,33
female,19.64,purple,13
female,58.66,green,15
female,27.28,yellow,16
male,93.61,red,22
female,42.68,red,24
female,82.01,green,19
male,83.16,blue,18
female,20.23,pink,28
female,48.84,pink,13
female,85.24,yellow,44
female,61.47,pink,26
female,46.8,pink,23
male,66.96,blue,18
male,14.06,blue,15
male,39.31,blue,30
male,13.48,purple,16
male,90.19,red,17
male,30.9,blue,19
male,15.06,blue,14
male,58.41,blue,17
male,63.03,blue,16
male,56.01,blue,47
female,34.98,green,34
female,45.47,purple,43
female,0.0,yellow,18
female,58.52,purple,35
female,105.46,green,28
male,90.53,blue,16
male,30.97,blue,15
male,35.82,red,13
female,12.0,purple,19
male,0.0,blue,20
female,58.91,purple,18
female,67.92,blue,58
female,14.8,pink,13
male,30.68,purple,28
female,45.42,red,28
male,45.28,red,16
female,35.64,green,21
female,59.1,pink,24
female,83.49,green,20
female,31.05,pink,14
female,44.52,purple,14
male,32.85,blue,48
female,48.33,red,14
male,22.49,blue,27
female,25.28,purple,14
male,64.13,yellow,31
male,72.28,blue,48
female,53.11,purple,17
female,50.54,pink,44
male,11.88,blue,27
male,24.18,blue,23
female,79.55,pink,20
female,34.62,pink,26
female,61.5,green,39
male,68.09,blue,19
male,77.9,red,20
male,30.7,blue,14
female,91.44,blue,16
female,38.41,purple,14
male,54.98,yellow,14
female,10.42,purple,16
male,102.52,yellow,24
female,54.56,purple,20
female,63.54,purple,52
male,76.32,red,18
female,15.03,purple,18
male,76.76,blue,18
female,89.94,yellow,30
male,56.26,blue,19
male,53.24,blue,20
female,85.86,pink,29
male,78.91,blue,19
male,84.66,blue,27
female,14.83,purple,14
male,50.79,blue,30
female,18.54,green,35
male,51.85,blue,14
female,72.65,pink,16
female,24.71,green,26
female,59.8,red,13
female,31.13,red,24
female,50.35,purple,27
male,35.23,red,17
female,61.32,blue,15
female,21.96,blue,37
female,55.76,red,23
female,77.69,yellow,23
female,45.74,purple,26
male,53.86,blue,17
male,24.81,purple,36
male,37.71,red,25
female,16.88,purple,15
male,64.55,blue,26
male,62.9,blue,23
male,54.12,blue,29
male,50.83,red,26
female,42.2,purple,16
male,47.46,blue,17
female,62.58,purple,29
female,32.2,purple,16
male,56.89,blue,17
male,69.2,red,23
female,39.33,purple,25
female,20.58,yellow,21
female,26.37,green,15
male,38.36,blue,21
male,57.22,blue,22
female,0.0,purple,16
female,102.79,pink,30
male,41.45,purple,17
female,80.8,purple,31
female,33.64,yellow,16
female,0.0,red,22
male,41.61,blue,19
male,64.2,blue,50
male,42.27,blue,25
female,60.96,pink,21
female,22.26,yellow,18
female,30.12,red,18
male,90.61,blue,14
male,66.6,red,14
male,61.04,purple,22
male,71.79,red,17
male,72.13,red,24
female,71.31,blue,24
male,49.96,blue,33
male,76.99,yellow,24
male,33.1,blue,15
female,55.32,pink,29
male,25.16,red,17
female,54.37,green,16
female,56.64,purple,26
female,109.39,red,22
male,77.96,blue,34
male,61.28,blue,14
female,56.02,purple,21
female,22.34,purple,23
female,43.35,blue,21
female,52.33,blue,15
female,57.97,blue,22
male,97.01,purple,29
female,56.18,yellow,41
male,84.52,blue,15
male,9.41,yellow,16
male,65.23,blue,19
male,57.67,purple,21
female,37.92,pink,36
female,79.36,yellow,21
male,14.15,red,27
female,95.84,green,19
female,57.05,purple,40
female,62.59,pink,33
male,66.75,red,25
female,42.47,red,13
female,53.58,pink,21
male,92.39,blue,45
female,76.95,purple,47
female,37.13,pink,26
male,25.09,blue,39
female,37.7,purple,14
male,80.84,red,24
female,35.42,yellow,18
female,39.14,blue,25
female,86.8,yellow,22
male,12.75,blue,18
male,12.79,red,16
male,15.98,red,16
male,81.02,red,80
male,91.19,blue,45
female,11.35,green,20
female,28.12,green,13
female,99.68,yellow,26
female,87.44,purple,42
male,51.86,purple,15
male,39.46,blue,16
male,48.72,yellow,17
male,66.91,blue,13
female,72.3,blue,13
female,25.34,green,21
male,28.2,red,13
male,68.87,blue,17
female,100.87,red,28
female,48.4,pink,24
female,3.29,purple,14
male,14.23,blue,18
male,87.83,purple,28
female,46.46,blue,29
male,45.14,blue,23
female,36.58,yellow,44
male,60.54,red,19
male,47.71,blue,13
female,56.08,yellow,22
female,35.59,blue,22
male,59.95,blue,24
male,71.74,blue,21
male,19.61,red,26
male,56.41,red,22
female,68.66,purple,43
male,47.37,red,23
male,50.7,red,16
male,55.07,blue,25
female,17.67,purple,35
male,33.86,blue,17
female,70.38,purple,35
male,25.37,red,15
female,65.67,green,24
female,70.17,green,47
female,84.83,pink,29
female,65.42,pink,14
female,59.2,pink,30
male,52.93,blue,21
male,27.51,blue,26
male,95.88,blue,23
female,32.78,red,30
male,65.16,blue,44
female,45.3,pink,20
male,5.05,purple,24
female,76.34,pink,32
female,16.54,green,25
female,34.04,red,29
male,70.0,blue,38
female,41.07,pink,22
female,44.0,red,20
male,53.42,blue,16
female,38.69,green,18
female,48.45,purple,23
male,4.28,blue,21
male,95.43,yellow,39
male,87.47,blue,17
male,83.37,blue,31
male,87.65,blue,18
male,27.2,red,29
female,61.79,yellow,28
female,63.58,purple,20
female,41.48,pink,15
female,49.47,green,80
male,58.18,blue,15
female,59.54,red,17
male,48.27,yellow,21
female,69.83,pink,49
male,82.8,blue,15
male,46.31,blue,30
female,99.98,purple,24
male,53.5,blue,14
female,65.98,pink,47
male,41.24,red,15
male,101.31,blue,19
female,42.02,yellow,15
female,29.18,purple,21
male,50.99,red,20
female,62.49,pink,22
male,50.0,blue,14
female,12.0,purple,22
male,36.55,blue,38
male,29.94,blue,19
female,30.28,pink,14
female,32.34,yellow,30
male,28.56,blue,42
female,66.9,purple,16
male,81.31,yellow,14
female,75.65,green,34
female,62.57,pink,33
male,67.44,yellow,14
male,29.02,blue,20
male,84.13,yellow,25
female,12.38,green,22
male,9.32,yellow,31
male,87.57,blue,15
female,30.0,yellow,20
female,73.83,yellow,19
male,34.52,yellow,13
male,47.36,purple,14
female,49.18,purple,16
female,16.84,green,28
female,34.87,yellow,16
male,62.75,blue,15
female,41.04,purple,29
male,45.12,blue,16
male,63.22,yellow,41
male,65.56,red,34
female,53.98,green,14
female,60.65,purple,16
female,34.13,blue,20
male,41.57,blue,15
female,32.57,purple,41
female,68.45,green,18
male,77.46,yellow,16
male,21.47,blue,15
male,29.89,blue,16
female,54.01,blue,41
male,57.28,purple,19
female,13.03,green,33
female,70.48,purple,20
female,78.43,green,14
female,12.84,yellow,14
male,13.73,yellow,21
female,65.87,pink,17
female,22.58,pink,29
male,28.48,blue,17
female,66.69,pink,16
female,11.73,pink,19
male,69.86,yellow,23
male,74.11,blue,15
male,72.92,blue,28
male,49.97,red,27
male,65.93,blue,19
female,47.14,purple,20
male,79.38,blue,15
male,54.58,purple,15
male,64.75,blue,15
male,29.85,blue,26
female,41.35,yellow,14
male,14.21,yellow,15
female,61.34,green,41
male,19.05,yellow,13
male,21.14,blue,15
male,49.52,blue,18
female,47.56,green,34
male,58.49,red,13
female,69.99,pink,63
male,65.7,red,23
female,35.91,purple,20
female,45.74,pink,16
male,42.65,blue,25
female,45.22,pink,32
female,68.54,yellow,23
female,49.82,yellow,18
female,24.47,purple,13
female,65.79,pink,19
female,72.07,green,23
male,27.94,blue,19
male,29.6,blue,14
female,10.98,purple,18
male,37.32,yellow,17
female,51.4,red,20
male,89.94,blue,48
male,35.0,blue,19
male,54.22,yellow,15
female,33.67,red,24
female,49.66,pink,16
male,105.37,red,65
male,31.94,blue,15
female,88.28,pink,47
female,88.34,pink,49
female,61.83,green,24
female,65.35,pink,27
female,31.47,green,37
female,27.55,purple,16
female,77.09,red,20
male,56.71,blue,22
male,47.23,red,13
male,45.93,blue,16
male,70.01,red,15
male,42.38,red,16
female,105.52,pink,17
female,30.14,green,18
female,83.01,blue,19
male,38.62,blue,21
female,61.62,green,23
female,81.69,purple,28
male,58.56,blue,23
male,80.79,blue,22
male,81.86,blue,15
female,58.62,green,22
male,81.06,yellow,63
male,46.65,blue,19
female,31.57,pink,25
male,79.35,purple,25
female,69.15,pink,20
female,64.61,red,39
female,11.25,purple,30
female,23.37,green,35
male,67.35,blue,20
male,62.66,blue,14
female,54.6,yellow,19
male,60.91,yellow,19
female,55.72,blue,21
female,40.58,green,17
female,29.59,yellow,15
male,4.62,blue,17
female,82.61,pink,43
female,68.34,red,19
female,45.14,purple,16
male,66.13,blue,30
male,49.35,blue,25
female,42.16,red,16
female,66.77,green,37
male,62.04,red,14
male,45.85,blue,14
female,55.04,blue,15
female,68.94,green,23
female,15.46,green,27
female,47.39,purple,31
male,30.64,red,15
male,94.38,blue,14
female,61.2,red,14
male,73.39,blue,15
female,91.01,yellow,44
female,32.86,pink,17
female,95.26,red,28
female,10.53,blue,26
male,70.61,yellow,50
female,108.22,purple,17
female,37.55,yellow,17
female,14.72,pink,17
male,55.16,red,14
male,70.46,purple,21
male,93.51,blue,13
male,10.07,purple,15
male,9.57,purple,16
male,61.86,purple,14
female,90.32,green,38
male,34.21,blue,14
female,0.0,pink,18
female,50.24,green,19
female,72.01,blue,19
female,17.42,red,14
male,46.94,red,28
female,45.66,pink,27
male,43.4,blue,29
female,7.89,purple,27
male,44.13,blue,15
male,67.41,blue,30
female,0.97,green,20
female,84.32,pink,15
male,57.16,blue,17
male,56.58,blue,16
male,64.71,blue,43
female,67.86,green,18
female,52.37,yellow,16
male,56.35,red,24
female,83.14,blue,40
male,72.56,red,41
female,40.94,purple,27
female,58.73,purple,17
female,56.39,pink,14
male,15.85,blue,15
female,66.97,purple,15
male,8.09,blue,20
male,78.82,blue,32
male,47.67,blue,19
female,84.52,yellow,29
female,100.97,purple,20
female,56.44,green,18
male,65.74,blue,21
female,23.72,pink,14
female,38.86,green,21
male,73.42,blue,32
female,45.39,pink,19
female,43.35,pink,15
other,34.7,purple,22
male,43.44,purple,25
female,6.24,green,21
female,19.69,purple,21
male,34.84,yellow,16
female,27.56,pink,16
female,48.46,purple,15
male,0.0,purple,20
female,19.81,purple,32
male,89.5,purple,18
female,32.31,purple,31
male,113.52,blue,30
male,106.35,purple,18
male,78.07,yellow,15
female,74.35,blue,13
male,57.82,blue,17
male,26.2,yellow,15
female,29.44,pink,22
male,92.43,purple,27
female,55.24,pink,15
male,82.78,blue,14
female,49.17,blue,14
female,17.44,purple,18
male,60.21,red,26
female,28.53,yellow,28
male,60.0,blue,31
male,39.18,red,18
female,61.93,green,15
male,27.88,blue,13
female,67.59,yellow,13
male,28.76,blue,22
female,22.74,purple,16
female,42.66,blue,20
male,50.3,blue,21
male,62.3,blue,33
male,63.62,blue,14
female,46.18,pink,15
male,58.69,blue,14
male,42.96,yellow,15
male,17.53,blue,20
male,63.8,yellow,24
male,39.64,blue,18
male,25.36,red,18
female,18.83,red,17
male,40.94,blue,22
male,81.05,red,14
female,45.26,red,20
male,48.28,blue,31
female,28.47,purple,25
female,64.67,yellow,19
male,27.83,purple,30
female,57.41,red,21
female,28.47,pink,14
female,53.92,pink,32
male,42.62,purple,34
male,52.14,blue,27
male,32.49,purple,16
male,67.05,red,15
female,82.24,purple,31
female,77.21,pink,18
male,23.09,blue,14
female,94.25,purple,15
female,75.58,green,15
female,49.35,pink,32
female,85.48,green,34
male,56.48,blue,14
male,82.98,blue,15
female,35.17,purple,21
male,57.79,blue,27
female,19.02,green,17
female,0.0,purple,16
male,54.56,yellow,27
male,11.23,purple,22
male,41.76,blue,15
female,69.23,purple,15
female,21.52,blue,34
female,63.9,green,35
female,19.99,green,24
male,46.14,blue,38
female,32.14,pink,24
male,42.35,red,23
male,33.62,blue,16
female,80.92,blue,24
female,107.4,pink,14
female,86.08,pink,34
female,61.26,purple,35
male,18.52,yellow,19
female,0.0,pink,16
female,5.59,yellow,48
female,35.29,pink,18
male,42.92,red,15
female,91.01,pink,19
female,37.93,purple,17
male,60.08,blue,14
male,49.4,red,18
male,52.09,blue,13
female,58.15,green,15
male,48.33,yellow,20
female,74.32,blue,23
male,80.92,yellow,18
female,40.33,red,19
male,66.74,blue,16
female,42.68,purple,14
female,68.94,green,16
male,57.39,blue,17
female,24.24,yellow,15
male,68.97,red,17
female,63.96,pink,21
female,65.65,pink,14
male,28.16,purple,32
male,22.85,blue,22
female,86.74,yellow,25
male,65.45,red,30
male,34.66,blue,14
female,55.79,pink,18
female,78.06,red,15
female,98.46,green,33
female,21.68,green,29
male,45.79,red,19
male,71.37,red,14
male,48.75,blue,15
female,19.77,pink,18
female,79.29,purple,26
male,27.93,blue,18
male,45.47,yellow,18
male,37.53,yellow,19
female,56.01,green,13
male,50.11,yellow,18
female,28.02,yellow,18
female,63.48,yellow,21
male,57.97,yellow,26
female,80.46,pink,19
male,49.55,purple,13
female,52.96,red,49
male,13.61,blue,13
male,48.79,red,16
male,53.51,red,13
female,101.84,red,35
female,33.06,yellow,32
male,72.78,blue,31
female,14.21,pink,32
female,61.46,pink,14
male,46.35,blue,15
male,33.22,purple,13
female,75.12,red,20
female,43.02,purple,24
female,13.42,blue,14
female,85.29,pink,43
female,12.93,pink,15
male,31.13,blue,15
male,41.52,blue,14
male,49.9,red,19
male,4.89,blue,19
female,59.09,blue,19
female,43.43,green,17
female,71.65,green,66
female,46.42,purple,14
female,61.94,pink,16
female,60.89,yellow,15
male,46.71,red,20
male,60.79,yellow,14
male,82.47,blue,39
female,115.44,green,71
male,6.17,blue,19
male,0.0,red,16
male,63.91,blue,16
male,64.33,blue,33
female,73.67,blue,30
female,57.72,pink,34
male,59.19,yellow,17
female,42.84,blue,18
male,51.13,blue,17
female,27.22,yellow,14
male,77.5,blue,16
female,35.51,pink,17
male,46.35,blue,20
female,60.77,pink,68
female,25.79,green,52
male,20.75,blue,15
male,7.65,blue,15
female,65.55,yellow,45
male,30.56,blue,30
male,80.3,red,34
female,55.18,blue,19
female,14.57,pink,51
female,40.24,pink,39
female,84.43,purple,13
male,13.1,purple,21
female,4.79,pink,35
male,56.45,yellow,18
male,50.14,yellow,14
female,64.56,pink,25
female,53.96,green,18
female,13.04,pink,19
female,50.46,pink,15
male,46.61,blue,15
female,70.75,purple,18
male,83.52,red,21
female,28.26,purple,43
female,63.41,purple,85
female,97.4,blue,25
male,36.84,red,14
male,58.4,red,41
female,55.76,red,43
male,62.47,blue,53
male,87.89,blue,42
female,44.81,red,62
female,73.47,green,20
male,59.62,blue,23
male,60.04,purple,49
female,55.88,purple,19
male,70.49,blue,19
female,70.15,pink,39
female,82.16,yellow,15
female,46.03,blue,18
male,23.85,blue,32
male,63.54,blue,14
female,26.58,pink,23
female,17.94,green,24
male,41.39,blue,17
female,44.79,pink,22
male,29.85,yellow,16
male,72.06,blue,35
female,80.25,green,42
male,47.11,yellow,18
male,21.89,blue,15
female,108.45,pink,30
male,91.37,blue,24
female,45.16,yellow,14
female,23.56,purple,19
female,52.74,green,30
male,105.67,red,13
male,2.16,yellow,21
male,76.7,red,14
female,70.81,purple,16
male,11.02,blue,16
female,73.48,blue,30
male,68.77,blue,16
male,38.42,blue,16
female,85.11,yellow,30
female,42.71,purple,43
female,20.97,blue,14
male,92.2,blue,32
female,34.3,pink,16
male,90.02,blue,24
male,76.11,purple,13
female,46.93,purple,24
male,74.81,red,20
female,88.62,green,14
female,74.5,pink,25
male,56.78,red,27
male,84.87,purple,23
female,29.3,blue,26
female,44.43,pink,42
female,77.93,pink,19
female,53.09,red,22
male,51.39,blue,14
female,66.4,red,22
female,52.02,purple,23
female,49.83,purple,38
female,74.08,pink,34
male,24.79,blue,13
male,30.49,purple,21
female,39.46,green,37
male,29.01,blue,15
female,42.88,pink,32
female,34.98,purple,21
female,72.96,green,17
male,40.73,blue,15
male,63.02,red,51
female,74.42,yellow,14
female,52.28,purple,58
male,0.0,purple,14
male,13.27,yellow,17
female,63.19,pink,16
female,52.18,purple,17
male,81.14,yellow,38
female,111.69,green,43
male,21.01,red,38
female,31.08,purple,13
male,74.83,blue,14
female,44.63,red,18
other,59.43,yellow,24
female,71.64,blue,20
female,70.63,purple,31
male,79.93,yellow,28
female,0.0,blue,29
female,49.01,pink,32
female,70.01,green,23
male,38.5,yellow,38
female,46.22,pink,31
male,57.61,yellow,18
male,72.29,purple,25
female,29.16,yellow,19
female,72.34,pink,30
female,66.87,pink,20
male,39.64,blue,28
female,24.71,purple,41
female,64.88,blue,62
female,53.93,yellow,32
female,45.72,blue,23
male,23.11,red,13
male,54.53,blue,20
male,39.76,blue,21
female,0.0,pink,15
male,49.41,red,35
male,36.9,red,17
female,59.58,pink,30
female,0.0,yellow,23
female,57.33,blue,25
female,48.21,green,20
female,79.62,purple,17
female,48.4,purple,19
male,24.83,blue,14
male,111.81,blue,20
male,30.66,red,38
male,28.9,red,15
female,68.82,pink,35
female,41.72,green,16
male,31.36,blue,14
male,111.55,blue,27
female,60.78,pink,49
female,10.72,yellow,28
female,69.48,purple,13
female,55.27,green,20
female,31.55,yellow,15
female,38.41,green,23
female,100.96,red,36
male,15.15,blue,17
female,83.09,yellow,22
female,57.66,purple,15
female,29.68,yellow,19
female,67.56,purple,45
female,45.13,blue,55
male,28.35,blue,17
female,58.67,yellow,17
female,88.21,pink,16
female,64.7,purple,13
female,29.69,yellow,14
female,19.08,pink,16
female,94.59,purple,23
male,60.2,blue,23
male,32.5,red,34
male,68.58,blue,21
female,89.17,purple,25
female,62.75,purple,22
female,48.08,green,20
male,58.84,blue,14
female,37.72,red,22
female,16.09,purple,27
male,4.82,blue,38
female,59.1,pink,17
male,76.2,blue,18
female,30.48,purple,18
male,41.71,blue,27
male,16.62,blue,16
female,33.31,pink,17
male,49.72,blue,16
male,60.25,red,13
female,58.21,yellow,14
female,35.79,purple,31
male,50.1,blue,45
male,47.42,blue,14
female,42.6,pink,19
female,89.4,yellow,19
female,60.67,purple,16
male,56.76,blue,14
male,104.79,red,43
male,80.83,yellow,38
male,67.93,blue,24
male,37.28,blue,14
female,43.84,pink,38
female,78.08,pink,28
male,64.54,blue,15
female,70.43,purple,24
male,46.46,purple,13
female,100.85,purple,17
male,60.32,yellow,23
male,71.35,blue,42
male,77.68,blue,13
male,61.82,yellow,14
male,7.33,red,20
female,100.8,red,17
male,41.28,blue,18
male,44.93,red,15
male,76.71,blue,32
male,35.2,red,20
male,42.7,blue,19
female,73.37,purple,30
male,93.82,purple,27
male,6.68,red,17
male,79.19,blue,16
female,84.37,yellow,15
female,90.84,purple,62
female,84.27,purple,16
female,73.33,red,39
male,61.21,blue,25
female,59.71,yellow,14
female,59.09,pink,16
female,26.54,yellow,24
female,41.48,purple,19
female,44.55,pink,31
male,15.62,purple,14
female,0.78,purple,25
female,13.87,red,13
male,51.36,blue,13
male,31.45,blue,14
male,55.83,blue,22
male,17.85,blue,20
male,27.16,blue,18
female,43.75,purple,35
male,15.58,red,17
female,68.2,red,35
female,15.21,pink,63
male,14.96,purple,20
female,24.04,purple,27
male,59.87,blue,19
male,57.51,yellow,27
female,54.05,yellow,20
female,60.1,yellow,16
male,58.35,blue,14
male,44.9,blue,16
male,57.62,blue,16
female,25.22,blue,23
female,47.26,purple,19
male,51.9,blue,34
male,65.5,blue,23
female,92.0,yellow,22
female,55.43,blue,17
female,46.66,pink,19
female,63.84,purple,24
female,0.0,purple,19
female,62.95,purple,20
female,33.75,pink,24
male,67.6,purple,35
female,50.1,purple,17
male,20.58,red,18
female,41.89,blue,17
female,50.53,blue,15
female,31.71,purple,13
female,46.94,yellow,19
male,46.35,blue,15
male,76.81,blue,38
male,52.77,blue,14
female,94.55,red,15
female,64.78,blue,45
male,95.7,blue,18
male,62.88,yellow,39
male,41.04,red,14
male,58.31,blue,25
female,100.6,purple,17
male,54.23,blue,30
female,31.17,yellow,13
male,52.33,purple,27
female,77.59,purple,48
female,74.12,pink,36
female,88.12,purple,20
female,90.45,pink,55
male,86.81,purple,18
female,49.29,pink,14
male,55.9,blue,16
female,99.3,pink,30
male,73.42,blue,27
male,78.68,red,45
male,24.55,blue,17
female,78.19,green,17
female,41.41,green,15
female,42.39,purple,21
male,35.43,blue,17
female,30.34,red,27
female,26.9,purple,33
male,0.0,blue,23
male,83.13,red,42
male,41.94,purple,22
female,28.68,green,36
male,49.03,blue,16
female,62.38,green,13
female,49.81,pink,23
male,67.19,blue,27
female,65.86,purple,26
female,51.21,pink,17
male,48.27,blue,15
male,89.72,yellow,46
male,0.0,blue,17
female,18.04,yellow,27
female,88.19,yellow,22
male,60.73,red,21
male,84.56,blue,32
male,74.7,blue,19
female,17.53,purple,19
female,50.89,purple,18
male,63.18,yellow,21
male,53.59,blue,19
male,32.22,blue,30
male,25.53,blue,21
female,4.95,red,16
male,66.7,purple,14
female,49.85,purple,18
female,60.53,purple,14
female,90.94,purple,16
male,72.23,blue,14
female,55.79,yellow,18
female,40.25,blue,33
male,12.87,blue,14
male,98.86,blue,21
female,19.99,purple,24
female,56.9,green,28
male,61.46,blue,16
male,90.41,blue,16
male,46.64,blue,14
female,70.43,pink,63
male,68.28,blue,18
male,67.96,blue,17
female,60.18,pink,26
female,4.64,purple,16
female,37.96,purple,17
female,46.98,purple,24
male,34.03,purple,21
male,94.87,blue,27
female,37.04,yellow,54
female,117.51,green,37
female,58.29,red,17
female,52.98,purple,31
female,78.02,pink,18
female,56.69,purple,32
male,40.37,red,14
male,60.11,blue,31
male,61.88,blue,39
male,19.16,purple,19
female,31.29,blue,14
